block_id,file,line_start,line_end,chapter_ids,linked_scene_ids,source_text,retention_status,adaptation_verification,source_layer_candidate
V2L34553,MAHABHARATA-2-AADIPARVA_djvu.txt,34553,34554,Adi130,G22-S07,"ಅವರು ಹಾಗೆ ಆಡುತ್ತಿರುವಾಗ ಧರ್ಮರಾಜನ ಉಂಗುರ ಮತ್ತು ಚೆಂಡು 
ಅಲ್ಲಿಯೇ ಒಂದು ಬಾವಿಯಲ್ಲಿ ಬಿದ್ದಿತು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34557,MAHABHARATA-2-AADIPARVA_djvu.txt,34557,34558,Adi130,G22-S07,"ತತ್ತ್ವಂಬುನಾ ಪ್ರತಿಚ್ಛನ್ನಂ ತಾರಾರೂಪಮಿವಾಂಬರೇ । 
ದೃಷ್ಟ್ವಾ ತೇ ವೈ ಕುಮಾರಾಶ್ಚ ತಂ ಯತ್ನಾತ್‌ ಪರ್ಯವಾರಯನ್‌ ॥೭॥ ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34561,MAHABHARATA-2-AADIPARVA_djvu.txt,34561,34563,Adi130,G22-S07,"ಅಲ್ಪ ನೀರಿನಲ್ಲಿ ಮುಳುಗಿದ ಆ ಉಂಗುರವು ಆಕಾಶದಲ್ಲಿ ನಕ್ಷತ್ರದಂತೆ 
ಹೊಳೆಯುತ್ತಿತ್ತು. ಅದನ್ನುನೋಡಿದ ಕುಮಾರರು ಎಲ್ಲರೂ ಪ್ರಯತ್ನಪಟ್ಟುಬಾವಿಯನ್ನು 
ಸುತ್ತುವರಿದರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34566,MAHABHARATA-2-AADIPARVA_djvu.txt,34566,34568,Adi130,G22-S07,"ತೇ ಪರಸ್ಪರಮೈಕ್ಬಂತ ಕುಮಾರಾಃ ಸಹಿತಾಸ್ತದಾ । 
ತಸ್ಯ ಯೋಗಮವಿಂದಂತೋ ಭೃಶಂ ಮೂಕಾ ಇವಾಠ5 ಭವನ್‌ Il 
ಎಲ್ಲಕುಮಾರರೂ ಒಟ್ಟಿಗೆ ಸೇರಿ ಒಬ್ಬರ ಮುಖವನ್ನು ಒಬ್ಬರು ನೋಡಿದರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34571,MAHABHARATA-2-AADIPARVA_djvu.txt,34571,34572,Adi130,G22-S07,"ಚೆಂಡು ಮತ್ತು ಉಂಗುರವನ್ನುಮೇಲೆ ತೆಗೆಯುವ ಉಪಾಯವನ್ನುಕಾಣದೆ ಎಲ್ಲರೂ 
ಮೂಕರಂತೆ ಆದರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34575,MAHABHARATA-2-AADIPARVA_djvu.txt,34575,34576,Adi130,G22-S07,"ನ ಕಿಂಚಿತ್‌ ಪ್ರತ್ಯಪದ್ಯಂತ ಕರ್ಮ ವೀಡೋಪಲಬ್ದಯೇ ।ಟ 
ತತಸ್ತೇ ಯತ್ನತಃ ಸರ್ವೇ ವೀಡಾಮುದ್ಧರ್ತುಮುದ್ಯತಾಃ Tal ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34579,MAHABHARATA-2-AADIPARVA_djvu.txt,34579,34580,Adi130,G22-S07,"ಚೆಂಡನ್ನು ಮೇಲಕ್ಕೆತ್ತಲು ಏನು ಮಾಡಬೇಕೆಂದು ಅವರಿಗೆ ತಿಳಿಯಲಿಲ್ಲ. ಅನಂತರ 
ಎಲ್ಲರೂ ಚೆಂಡನ್ನು ತೆಗೆಯಲು ಏನೇನೋ ಪ್ರಯತ್ನಗಳನ್ನು ಮಾಡಿದರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34583,MAHABHARATA-2-AADIPARVA_djvu.txt,34583,34584,Adi130,G22-S07,"ವಿಫಲೀಭೂತಯತ್ನಾಸ್ತೇ ವ್ರೀಡಯಾಠವನತಾನನಾಃ । 
ತೇsಪಶ್ಯನ್‌ ಬ್ರಾಹ್ಮಣಂ ಶ್ಯಾಮಮಾಸನ್ನಪಲಿತಂ ಕೃಶಮ್‌ moo ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34587,MAHABHARATA-2-AADIPARVA_djvu.txt,34587,34587,Adi130,G22-S07,ಸಂಭವಪರ್ವ -735- ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34590,MAHABHARATA-2-AADIPARVA_djvu.txt,34590,34591,Adi130,G22-S07,"ತಮ್ಮ ಪ್ರಯತ್ನಗಳೆಲ್ಲವೂ ವಿಫಲವಾಗುತ್ತಿರಲು ನಾಚಿಕೆಯಿಂದ ತಲೆತಗ್ಗಿಸಿದ ಅವರು 
ಕಪ್ಪಾದ, ಕೃಶರಾದ, ವೃದ್ಧಾಪ್ಯದ ಸಮೀಪದಲ್ಲಿರುವ ಒಬ್ಬ ಬ್ರಾಹ್ಮಣರನ್ನುನೋಡಿದರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34593,MAHABHARATA-2-AADIPARVA_djvu.txt,34593,34593,Adi130,G22-S07,ಕೃತ್ಯವಂತಃ ಸಮೀಪಸ್ಥಮಗ್ನಿಹೋತ್ರಪುರಸ್ಕತಮ್‌ । ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34595,MAHABHARATA-2-AADIPARVA_djvu.txt,34595,34595,Adi130,G22-S07,ತೇ ತಂ ವಿಪ್ರಂ ಮಹಾತ್ಕಾನಮುಪಾಗಮ್ಯ ಕುಮಾರಕಾಃ | ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34597,MAHABHARATA-2-AADIPARVA_djvu.txt,34597,34597,Adi130,G22-S07,ಭಗ್ನೋತ್ಸಾಹಕ್ರಿಯಾಮಾನಾಃ ಬ್ರಾಹ್ಮಣಂ ಪರ್ಯವಾರಯನ್‌ ॥೧೧॥ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34600,MAHABHARATA-2-AADIPARVA_djvu.txt,34600,34612,Adi130,G22-S07,"ಕಾರ್ಯಸಾಧನೆ ಮಾಡಬೇಕಾಗಿದ್ದ ಅವರು ಅಗ್ನಿಹೋತ್ರ ಪುರಸ್ಪರವಾಗಿ 
ಸಮೀಪದಲ್ಲಿದ್ದ ಆ ಮಹಾತ್ಮರಾದ ಬ್ರಾಹ್ಮಣರನ್ನು ಸಮೀಪಿಸಿ ತಮ್ಮ ಉತ್ಸಾಹ, ಪ್ರಯತ್ನ 
ದ Kl ೬ ಬು pl 
ಮತ್ತು ಮಾನವನ್ನು ಕಳೆದುಕೊಂಡು ಅವರನ್ನುಸುತ್ತುವರಿದರು. 
ಸ ತಾನ್‌ ಕೃತ್ಯವತೋ ದೃಷ್ಟ್ವಾ ಕುಮಾರಾಂಸ್ತು ವಿಚೇತಸಃ । 
ಬ್ರಾಹ್ಮಣಃ ಪ್ರಹಸನ್‌ ಮಂದಂ ಕೌಶಲೇನಾಭ್ಯಭಾಷತ 11೧೨॥॥ 
ಆ ಬ್ರಾಹ್ಮಣರು ಕಾರ್ಯಾರ್ಥಿಗಳಾಗಿ ವಿಮನಸ್ಮರಾದ ಆ ಕುಮಾರರನ್ನುನೋಡಿ 
ಮಂದಹಾಸದಿಂದ ನಗುತ್ತಾ ತಮ್ಮಕೌಶಲ ನಿಮಿತ್ತದಿಂದ ಮಾತನಾಡಿದರು. 
ಧಿಗ್‌ ವೀರ್ಯಂ ಧಿಗ್ಗಲಂ ಕ್ಷಾತ್ರಂ ಧಿಗ್‌ ಧೈರ್ಯಂ ವಃ ಕೃತಾಸ್ಪತಶಾಮ್‌ | 
ಭರತಸ್ಕಾನ್ನಯೇ ಜಾತಾ ಯೇ ವೀಡಾಂ ನಾಧಿಗಚ್ಛತ 11೧೩1 
ನಿಮ್ಮ ವೀರ್ಯಕ್ಕೂ, ನಿಮ್ಮ ಕೃತ್ರಿಯಬಲಕ್ಕೂ ನಿಮ್ಮ ಧೈರ್ಯಕ್ಕೂ, ನಿಮ್ಮ 
ಅಸ್ವವಿದ್ಯೆಗೂ ಧಿಕ್ಕಾರ. ಭರತನ ಕುಲದಲ್ಲಿ ಜನಿಸಿದ ನೀವು ಒಂದು ಚೆಂಡನ್ನುಮೇಲೆ 
ತೆಗೆಯಲು ಸಮರ್ಥರಾಗಲಿಲ್ಲ ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34615,MAHABHARATA-2-AADIPARVA_djvu.txt,34615,34616,Adi130,G22-S07,"ವೀಡಾಂ ಚ ಮುದ್ರಿಕಾಂ ಚೈವ ಅಹಮೇತದಪಿ ದ್ವಯಮ್‌ । 
ಉದ್ದರಿಷ್ಯೇ ತ್ವಿಷೀಕಾಭಿರ್ಭೋಜನಂ ಮೇ ಪ್ರದೀಯತಾಮ್‌ ॥।೧೪॥ ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34619,MAHABHARATA-2-AADIPARVA_djvu.txt,34619,34620,Adi130,G22-S07,"ನಾನು ಈ ಚೆಂಡು ಮತ್ತು ಮುದ್ರೆ ಎರಡನ್ನೂ ಸಣ್ಣ ಕಡ್ಡಿಗಳ ಮೂಲಕ ಮೇಲೆ 
ತೆಗೆಯುವೆನು. ನನಗೆ ಭೋಜನವನ್ನುಕಲ್ಪಿಸಿ. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34623,MAHABHARATA-2-AADIPARVA_djvu.txt,34623,34624,Adi130,G22-S07,"ತತೋ: ಬ್ರವೀದ್‌ ಭರದ್ದಾಜಂ ಕುಂತೀಪುತ್ರೋ ಯುಧಿಷ್ಠಿರಃ 1 
ಗೌತಮೀಂ ಚ ಮಹಾಭಾಗಾಂ ಭಿಕ್ಲಾಮಶ್ಲೀತ ಶಾಶ್ಚತೀಮ್‌ le ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34627,MAHABHARATA-2-AADIPARVA_djvu.txt,34627,34627,Adi130,G22-S07,-736- ಮಹಾಭಾರತ ಆದಿಪರ್ವ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34630,MAHABHARATA-2-AADIPARVA_djvu.txt,34630,34632,Adi130,G22-S07,"ಆಗ ಕುಂತೀಪುತ್ರನಾದ ಯುಧಿಷ್ಠಿರನು ದ್ರೋಣರನ್ನೂ ಮತ್ತು 
ಮಹಾನುಭಾವಳಾದ ಕೃಪಿಯನ್ನೂ ಕುರಿತು ನಿಮಗೆ ಶಾಶ್ವತವಾದ ಜೀವಿಕೆಯ 
ವ್ಯವಸ್ಥೆಯನ್ನು ಮಾಡುವೆನು ಎಂದು ಹೇಳಿದನು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34635,MAHABHARATA-2-AADIPARVA_djvu.txt,34635,34637,Adi130,G22-S08,"ತತೋತಬ್ರವೀದ್‌ ಭರದ್ವಾಜಃ ಪ್ರಹಸ್ಯ ಭರತಾನಿದಮ್‌ । 
ಏಷಾ ಮುಷ್ಟಿರಿಷೀಕಾಣಾಂ ಮಯಾಶಸ್ತ್ರೇಣಾಭಿಮಂತ್ರಿತಾ । 
ಅಸ್ಯ ವೀರ್ಯಂ ಸಮೀಕ್ಷದ್ಧಂ ಯದನ್ಯೇಷು ನ ವಿದ್ಯತೇ 11೧೬।॥ ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34640,MAHABHARATA-2-AADIPARVA_djvu.txt,34640,34642,Adi130,G22-S08,"ಆಗ ದ್ರೋಣರು ನಗುತ್ತಾ ಆ ಭರತಕುಮಾರರನ್ನುಕುರಿತು ಹೀಗೆ ಹೇಳಿದರು. 
ಇದು ಸಣ್ಣಕಡ್ಡಿಗಳ ಒಂದು ಮುಷ್ಟಿ ನಾನು ಅಸ್ತ್ರದಿಂದ ಅಭಿಮಂತ್ರಿಸಿದ್ದೇನೆ, ಬೇರೆಲ್ಲೂ 
ಕಾಣಸಿಗದಿರುವ ಈ ಅಸ್ವದ ಸಾಮರ್ಥ್ಯವನ್ನು ನೋಡಿ. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34645,MAHABHARATA-2-AADIPARVA_djvu.txt,34645,34647,Adi130,G22-S08,"ವೇತ್ಸ್ಯಾಮೀಷಿಕಯಾ ವೀಡಾಂ ತಾಮಿಷೀಕಾಮಿಷೀಕಯಾ । 
ತಾಮಪೀಷೀಕಯಾ ಚೈವ ಅನ್ಯಾಮಪ್ಯನ್ಯಯಾ ಪುನಃ । 
ತಥಾ5ನ್ಯೋನ್ಯಸಮಾಯೋಗಃ ವೀಡಾಯಾ ಗ್ರಹಣೇ ಮತಃ ॥೧೭॥ ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34650,MAHABHARATA-2-AADIPARVA_djvu.txt,34650,34650,Adi130,G22-S08,"ನಾನು ಚೆಂಡನ್ನು ಒಂದು ಕಡ್ಡಿಯಿಂದ ಚುಚ್ಚುತ್ತೇನೆ, ಆ ಕಡ್ಡಿಯನ್ನು ಇನ್ನೊಂದು ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34653,MAHABHARATA-2-AADIPARVA_djvu.txt,34653,34654,Adi130,G22-S08,"ಕಡ್ಡಿಯಿಂದ ಚುಚ್ಚುತ್ತೇನೆ, ಇನ್ನೊಂದು ಕಡ್ಡಿಯನ್ನು ಮತ್ತೊಂದು ಕಡ್ಡಿಯಿಂದ ಚುಚ್ಚುತ್ತೇನೆ. 
ಹೀಗೆ ಅನೇಕ ಕಡ್ಡಿಗಳ ಸಂಯೋಗದಿಂದ ಚೆಂಡನ್ನು ತೆಗೆಯಬೇಕು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34657,MAHABHARATA-2-AADIPARVA_djvu.txt,34657,34658,Adi130,G22-S08,"ವೈಶಂಪಾಯನ: 
ತತೋ ಯಥೋಕ್ತಂ ತತ್‌ ಸರ್ವಂ ಕೃತವಾಂಸ್ತತ್ರ ಬ್ರಾಹ್ಮಣಃ । ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34661,MAHABHARATA-2-AADIPARVA_djvu.txt,34661,34661,Adi130,G22-S08,೪ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34664,MAHABHARATA-2-AADIPARVA_djvu.txt,34664,34664,Adi130,G22-S08,ತದಪಶ್ಯನ್‌ ಕುಮಾರಾಸ್ತೇ ವಿಸ್ಮಯೋತ್ಸುಲ್ಲಲೋಚನಾಃ 11೧೮॥ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34667,MAHABHARATA-2-AADIPARVA_djvu.txt,34667,34668,Adi130,G22-S08,"ಅನಂತರ ಆ ಬ್ರಾಹ್ಮಣರು ತಾವು ಹೇಳಿದಂತೆಯೇ ಎಲ್ಲವನ್ನೂಮಾಡಿದರು. ಆ 
ಕುಮಾರರು ಆಶ್ಚರ್ಯದಿಂದ, ಅರಳಿದ ಕಣ್ಣುಗಳಿಂದ ಅದನ್ನು ನೋಡಿದರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34671,MAHABHARATA-2-AADIPARVA_djvu.txt,34671,34672,Adi130,G22-S08,"ಅವಾಪ್ಯ ಚೋದ್ಬೃತಾಂ ವೀಡಾಂ ವೀಡಾವೇಧಿನಮಬ್ರುವನ್‌ । 
ಮುದ್ರಿಕಾಮಪಿ ವಿಪ್ರೇಂದ್ರ ಕ್ಲಿಪ್ರಮೇತಾಂ ಸಮುದ್ಧರ Teal ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34675,MAHABHARATA-2-AADIPARVA_djvu.txt,34675,34676,Adi130,G22-S08,"ಮೇಲೆ ತೆಗೆದ ಚೆಂಡನ್ನು ಪಡೆದು, ಚೆಂಡನ್ನು ಚುಚ್ಚಿ ತೆಗೆದ ಆ ಬ್ರಾಹ್ಮಣರನ್ನು 
ಕುರಿತು ವಿಪ್ರೇಂದ್ರನೇ, ಬೇಗ ಮುದ್ರಿಕೆಯನ್ನುಮೇಲೆ ತೆಗಿ ಎಂದು ಹೇಳಿದರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34679,MAHABHARATA-2-AADIPARVA_djvu.txt,34679,34679,Adi130,G22-S08,ಸಂಭವಪರ್ವ -737- ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34682,MAHABHARATA-2-AADIPARVA_djvu.txt,34682,34683,Adi130,G22-S08,"ತತಃ ಸಶರಮಾದಾಯ ಧನುಶ್ಚಾಸಿ ಮಹಾಬಲಃ । 
ಶರೇಣ ವಿದ್ಧ್ವಾ ಮುದ್ರಾಂ ತಾಮೂರ್ಧ್ವಮಾವಾಹಯಚ್ಛರೈಃ ॥೨೦॥ ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34686,MAHABHARATA-2-AADIPARVA_djvu.txt,34686,34688,Adi130,G22-S08,"ಆಗ ಆ ಮಹಾಬಲರಾದ ಬ್ರಾಹ್ಮಣರು ಧನುಸ್ಸು ಮತ್ತು ಬಾಣವನ್ನು 
ತೆಗೆದುಕೊಂಡು ಬಾಣಪ್ರಯೋಗ ಮಾಡಿ, ಆ ಮುದ್ರಿಕೆಗೆ ಹೊಡೆದು ಅದು ಮೇಲೆ 
ಬರುವಂತೆ ಮಾಡಿದರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34691,MAHABHARATA-2-AADIPARVA_djvu.txt,34691,34692,Adi130,G22-S08,"ಸಶರಸ್ತದುಪಾದಾಯ ಕೂಪಾದಂಗುಲಿವೇಷ್ಠಕಮ್‌ । 
ಪ್ರದದೌ ತಂ ಕುಮಾರಾಣಾಂ ವಿಸ್ಥಿತಾನಾಮವಿಸ್ಥಿತಃ 11೨೧॥॥ ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34695,MAHABHARATA-2-AADIPARVA_djvu.txt,34695,34696,Adi130,G22-S08,"ಶರಸಹಿತವಾದ ಆ ಉಂಗುರವನ್ನು ತಮ್ಮ ಕೈಯಲ್ಲಿ ತೆಗೆದುಕೊಂಡು ತಮಗೆ 
ಏನೂ ವಿಸ್ಥಯವಿಲ್ಲದೆ, ವಿಸ್ಥಿತರಾದ ಆ ಕುಮಾರರಿಗೆ ಕೊಟ್ಟರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34699,MAHABHARATA-2-AADIPARVA_djvu.txt,34699,34701,Adi130,G22-S08,"ಮುದ್ರಿಕಾಂ ತೂದ್ಭತಾಂ ದೃಷ್ಟ್ವಾ ಪ್ರಾಬ್ರುವಂಸ್ತೇ ಕುಮಾರಕಾಃ | 
ಅಭಿವಾದಯಾಮಹೇ ಬ್ರಹ್ಮನ್‌ ನೈತದನ್ಯೇಷು ವಿದ್ಯತೇ । 
ಕೋಸಿ ಕಂ ತ್ವಾಂ ವಿಜಾನೀಮೋ ಬ್ರೂಹಿ ಕಿಂ ಕರವಾಮಹೇ ॥1೨೨॥ ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34704,MAHABHARATA-2-AADIPARVA_djvu.txt,34704,34709,Adi130,G22-S08,"ಮುದ್ರಿಕೆಯನ್ನು ಮೇಲೆ ಎತ್ತಿದುದನ್ನು ನೋಡಿ ಆ ಕುಮಾರರು ಬ್ರಾಹ್ಮಣರೇ, 
ನಿಮಗೆ ನಮಸ್ಕರಿಸುತ್ತೇವೆ, ಈ ಕುಶಲವು ಬೇರೆ ಎಲ್ಲಿಯೂ ಇಲ್ಲ ನೀವು ಯಾರು? 
ನಾವು ನಿಮ್ಮನ್ನುಯಾರೆಂದು ತಿಳಿಯಬೇಕು? ನಾವು ನಿಮಗೆ ಏನು ಮಾಡಬಹುದು? 
ಎಂದು ತಿಳಿಸಿ ಎಂದು ಹೇಳಿದರು. 
ವೈಶಂಪಾಯನಃ 
ಏವಮುಕ್ತಸ್ರಥಾ ವಿಪ್ರಃ ಪ್ರತ್ಯುವಾಚ ಕುಮಾರಕಾನ್‌ । ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34712,MAHABHARATA-2-AADIPARVA_djvu.txt,34712,34712,Adi130,G22-S08,ಲ್‌ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34715,MAHABHARATA-2-AADIPARVA_djvu.txt,34715,34715,Adi130,G22-S08,ಆಚಕ್ಷದ್ದಂ ಹಿ ಭೀಷ್ಮಾಯ ರೂಪೇಣ ಚ ಗುಣೈರಪಿ 1೨೩1 ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34717,MAHABHARATA-2-AADIPARVA_djvu.txt,34717,34717,Adi130,G22-S08,ಸ ಮಾಂ ಬುದ್ಧಿಮತಾಂ ಶ್ರೇಷ್ಠ ಶ್ರುತ್ವಾ ಜ್ಞಾಸ್ಕತಿ ಕೌರವಃ । ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34719,MAHABHARATA-2-AADIPARVA_djvu.txt,34719,34719,Adi130,G22-S08,ತಥೇತ್ಯುಕ್ತಾ ತು ತೇ ಗತ್ವಾ ಭೀಷ್ಠಮೂಚುಃ ಪಿತಾಮಹಮ್‌ ॥೨೪॥ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34721,MAHABHARATA-2-AADIPARVA_djvu.txt,34721,34724,Adi130,G22-S08,"ಆ ಕುಮಾರರಿಂದ ಹೀಗೆ ಹೇಳಲ್ಪಟ್ಟ ಬ್ರಾಹ್ಮಣರು ಅವರನ್ನು ಕುರಿತು ನೀವು ಭೀಷ್ಠರ 
ಬಳಿಗೆ ಹೋಗಿ ನನ್ನರೂಪವನ್ನೂಮತ್ತು ಗುಣವನ್ನೂಅವರಿಗೆ ತಿಳಿಸಿ. ಮೇಧಾವಿಗಳಲ್ಲಿ 
ಶ್ರೇಷ್ಠರಾದ ಕುರುಕುಲೋತ್ಸನ್ನರಾದ ಅವರು ಎಲ್ಲವನ್ನೂ ತಿಳಿಯುವರು ಎಂದು 
ಹೇಳಿದರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34727,MAHABHARATA-2-AADIPARVA_djvu.txt,34727,34727,Adi130,G22-S08,-738- ಮಹಾಭಾರತ ಆದಿಪರ್ವ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34730,MAHABHARATA-2-AADIPARVA_djvu.txt,34730,34730,Adi130,G22-S08,ಬ್ರಾಹ್ಮಣಸ್ಯ ವಚಃ ಕೃತ್ಸಂ ತಚ್ಚ ಕರ್ಮ ವಿಶೇಷತಃ । ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34732,MAHABHARATA-2-AADIPARVA_djvu.txt,34732,34732,Adi130,G22-S08,ಶ್ರುತಾ ಭೀಷ್ಮಃ ಕುಮಾರಾಣಾಂ ದ್ರೋಣ ಇತ್ಯೇವ ಜಜ್ಜಿವಾನ್‌ 11೨೫॥ ,retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34734,MAHABHARATA-2-AADIPARVA_djvu.txt,34734,34737,Adi130,G22-S08,"ಹಾಗೆಯೇ ಆಗಲಿ ಎಂದು ಹೇಳಿ ಆ ಕುಮಾರರು ಪಿತಾಮಹರಾದ ಭೀಷ್ಮರ 
ಬಳಿಗೆ ಹೋಗಿ ಆ ಬ್ರಾಹ್ಮಣರ ಎಲ್ಲಾಮಾತುಗಳನ್ನು ಮತ್ತು ವಿಶೇಷವಾಗಿ ಅವರು 
ಮಾಡಿದ ಕರ್ಮದ ಕೌಶಲವನ್ನು ತಿಳಿಸಿದರು. ಕುಮಾರರಿಂದ ಎಲ್ಲವನ್ನೂ ಕೇಳಿದ 
ಭೀಷ್ಠರು ಅವರು ದ್ರೋಣರೆಂದು ತಿಳಿದರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34740,MAHABHARATA-2-AADIPARVA_djvu.txt,34740,34741,Adi130,G22-S08,"ಯುಕ್ತರೂಪ: ಸ ಹಿ ಗುರುರಿತ್ಯೇವಮಭಿಚಿಂತ್ಯ ಚ ॥ 
ತತ ಆನಾಯ್ಯ ದ್ರೋಣಂ ತು ಭೀಷ್ಠಃ ಶಾಂತನವಸ್ತದಾ 11೨೬॥ ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34744,MAHABHARATA-2-AADIPARVA_djvu.txt,34744,34746,Adi130,G22-S08,"ಅರ್ಹಣೀಯೇನ ಕಾಮೈಶ್ಚ ಯಥಾನ್ಯಾಯಮಪೂಜಯತ್‌ ।ಟ 
ತತಸ್ತಂ ಪರಿಪಪ್ರಚ್ಛ ಭೀಷ್ಮಃ ಶಸ್ತ್ರಭ್ಛತಾಂ ವರಃ । 
ಹೇತುಮಾಗಮನೇ ಸರ್ವಂ ತಂ ದ್ರೋಣಃ ಪ್ರತ್ಯಭಾಷತ 11೨೭।॥ ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34749,MAHABHARATA-2-AADIPARVA_djvu.txt,34749,34753,Adi130,G22-S08,"ದ್ರೋಣರು ಕುಮಾರರಿಗೆ ಧನುರ್ವಿದ್ಯೆಯಲ್ಲಿ ಆಚಾರ್ಯರಾಗಲು 
ಅರ್ಹರಾದವರು ಎಂದು ಯೋಚಿಸಿ ಶಂತನುವಿನ ಮಗನಾದ ಭೀಷ್ಮರು ದ್ರೋಣರನ್ನು 
ಕರೆಸಿ ಪೂಜ್ಯ ಮತ್ತು ಅಪೇಕ್ಷಣೀಯವಾದ ವಸ್ತುಗಳಿಂದ ಅವರನ್ನು ವಿಧಿವತ್ತಾಗಿ 
ಪೂಜಿಸಿದರು. ಅನಂತರ ಶಸ್ತ್ರಧಾರಿಗಳಲ್ಲಿ ಶ್ರೇಷ್ಠರಾದ ಭೀಷ್ಮರು ಅವರ ಆಗಮನಕ್ಕೆ 
ಕಾರಣವನ್ನುಕೇಳಿದರು. ಆಗ ದ್ರೋಣರು ಪ್ರತ್ತುತ್ಫರವಾಗಿ ಎಲ್ಲವನ್ನೂ ಹೇಳಿದರು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34756,MAHABHARATA-2-AADIPARVA_djvu.txt,34756,34758,Adi130,G22-S02 | G22-S09,"ದ್ರೋಣಃ 
ಮಹರ್ಷೇರಗ್ನಿವೇಶ್ಯಸ್ಯ ಸಕಾಶಮಹಮಪ್ಪುತ । 
ಅಸ್ಪಾರ್ಥಮಗಮಂ ಪೂರ್ವಂ ಧನುರ್ವೇದಜಿಫೃಕ್ಚಯಾ 11೨೮1 ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
V2L34761,MAHABHARATA-2-AADIPARVA_djvu.txt,34761,34762,Adi130,G22-S02 | G22-S09,"ನಾನೂ ಸಹ ಹಿಂದೆ ಧನುರ್ವೇದವನ್ನು ಕಲಿಯಲು ಉದ್ದೇಶಿಸಿ ಅಸ್ಪಗಳ 
ಸಂಪಾದನೆಯನ್ನು ಮಾಡಲು ಮಹರ್ಷಿಗಳಾದ ಅಗ್ನಿವೇಶ್ಯರ ಬಳಿಗೆ ಹೋಗಿದ್ದೆನು. ",retained_verbatim_OCR,not_sentence_verified,unclassified_source_block
